bike_usage,hour,region,subzone
2439,2023-03-01 18:00:00,lower_west_manhattan,NW
1719,2023-03-01 19:00:00,lower_west_manhattan,NW
1079,2023-03-01 20:00:00,lower_west_manhattan,NW
664,2023-03-01 21:00:00,lower_west_manhattan,NW
559,2023-03-01 22:00:00,lower_west_manhattan,NW
334,2023-03-01 23:00:00,lower_west_manhattan,NW
161,2023-03-02 00:00:00,lower_west_manhattan,NW
102,2023-03-02 01:00:00,lower_west_manhattan,NW
54,2023-03-02 02:00:00,lower_west_manhattan,NW
30,2023-03-02 03:00:00,lower_west_manhattan,NW
55,2023-03-02 04:00:00,lower_west_manhattan,NW
257,2023-03-02 05:00:00,lower_west_manhattan,NW
657,2023-03-02 06:00:00,lower_west_manhattan,NW
1212,2023-03-02 07:00:00,lower_west_manhattan,NW
1896,2023-03-02 08:00:00,lower_west_manhattan,NW
1571,2023-03-02 09:00:00,lower_west_manhattan,NW
1163,2023-03-02 10:00:00,lower_west_manhattan,NW
1033,2023-03-02 11:00:00,lower_west_manhattan,NW
1250,2023-03-02 12:00:00,lower_west_manhattan,NW
1398,2023-03-02 13:00:00,lower_west_manhattan,NW
1588,2023-03-02 14:00:00,lower_west_manhattan,NW
1942,2023-03-02 15:00:00,lower_west_manhattan,NW
2104,2023-03-02 16:00:00,lower_west_manhattan,NW
2969,2023-03-02 17:00:00,lower_west_manhattan,NW
2696,2023-03-02 18:00:00,lower_west_manhattan,NW
1833,2023-03-02 19:00:00,lower_west_manhattan,NW
1192,2023-03-02 20:00:00,lower_west_manhattan,NW
956,2023-03-02 21:00:00,lower_west_manhattan,NW
694,2023-03-02 22:00:00,lower_west_manhattan,NW
460,2023-03-02 23:00:00,lower_west_manhattan,NW
266,2023-03-03 00:00:00,lower_west_manhattan,NW
133,2023-03-03 01:00:00,lower_west_manhattan,NW
94,2023-03-03 02:00:00,lower_west_manhattan,NW
63,2023-03-03 03:00:00,lower_west_manhattan,NW
61,2023-03-03 04:00:00,lower_west_manhattan,NW
258,2023-03-03 05:00:00,lower_west_manhattan,NW
611,2023-03-03 06:00:00,lower_west_manhattan,NW
1111,2023-03-03 07:00:00,lower_west_manhattan,NW
1778,2023-03-03 08:00:00,lower_west_manhattan,NW
1479,2023-03-03 09:00:00,lower_west_manhattan,NW
1233,2023-03-03 10:00:00,lower_west_manhattan,NW
1227,2023-03-03 11:00:00,lower_west_manhattan,NW
1403,2023-03-03 12:00:00,lower_west_manhattan,NW
1517,2023-03-03 13:00:00,lower_west_manhattan,NW
1613,2023-03-03 14:00:00,lower_west_manhattan,NW
1665,2023-03-03 15:00:00,lower_west_manhattan,NW
1804,2023-03-03 16:00:00,lower_west_manhattan,NW
2121,2023-03-03 17:00:00,lower_west_manhattan,NW
1828,2023-03-03 18:00:00,lower_west_manhattan,NW
1285,2023-03-03 19:00:00,lower_west_manhattan,NW
679,2023-03-03 20:00:00,lower_west_manhattan,NW
222,2023-03-03 21:00:00,lower_west_manhattan,NW
241,2023-03-03 22:00:00,lower_west_manhattan,NW
165,2023-03-03 23:00:00,lower_west_manhattan,NW
86,2023-03-04 00:00:00,lower_west_manhattan,NW
34,2023-03-04 01:00:00,lower_west_manhattan,NW
16,2023-03-04 02:00:00,lower_west_manhattan,NW
34,2023-03-04 03:00:00,lower_west_manhattan,NW
29,2023-03-04 04:00:00,lower_west_manhattan,NW
30,2023-03-04 05:00:00,lower_west_manhattan,NW
101,2023-03-04 06:00:00,lower_west_manhattan,NW
214,2023-03-04 07:00:00,lower_west_manhattan,NW
408,2023-03-04 08:00:00,lower_west_manhattan,NW
801,2023-03-04 09:00:00,lower_west_manhattan,NW
1143,2023-03-04 10:00:00,lower_west_manhattan,NW
1402,2023-03-04 11:00:00,lower_west_manhattan,NW
1642,2023-03-04 12:00:00,lower_west_manhattan,NW
1681,2023-03-04 13:00:00,lower_west_manhattan,NW
1686,2023-03-04 14:00:00,lower_west_manhattan,NW
1718,2023-03-04 15:00:00,lower_west_manhattan,NW
1665,2023-03-04 16:00:00,lower_west_manhattan,NW
1569,2023-03-04 17:00:00,lower_west_manhattan,NW
1351,2023-03-04 18:00:00,lower_west_manhattan,NW
1160,2023-03-04 19:00:00,lower_west_manhattan,NW
835,2023-03-04 20:00:00,lower_west_manhattan,NW
695,2023-03-04 21:00:00,lower_west_manhattan,NW
560,2023-03-04 22:00:00,lower_west_manhattan,NW
558,2023-03-04 23:00:00,lower_west_manhattan,NW
432,2023-03-05 00:00:00,lower_west_manhattan,NW
380,2023-03-05 01:00:00,lower_west_manhattan,NW
234,2023-03-05 02:00:00,lower_west_manhattan,NW
162,2023-03-05 03:00:00,lower_west_manhattan,NW
64,2023-03-05 04:00:00,lower_west_manhattan,NW
50,2023-03-05 05:00:00,lower_west_manhattan,NW
124,2023-03-05 06:00:00,lower_west_manhattan,NW
253,2023-03-05 07:00:00,lower_west_manhattan,NW
495,2023-03-05 08:00:00,lower_west_manhattan,NW
864,2023-03-05 09:00:00,lower_west_manhattan,NW
1222,2023-03-05 10:00:00,lower_west_manhattan,NW
1669,2023-03-05 11:00:00,lower_west_manhattan,NW
1855,2023-03-05 12:00:00,lower_west_manhattan,NW
1925,2023-03-05 13:00:00,lower_west_manhattan,NW
1899,2023-03-05 14:00:00,lower_west_manhattan,NW
1804,2023-03-05 15:00:00,lower_west_manhattan,NW
1737,2023-03-05 16:00:00,lower_west_manhattan,NW
1579,2023-03-05 17:00:00,lower_west_manhattan,NW
1300,2023-03-05 18:00:00,lower_west_manhattan,NW
942,2023-03-05 19:00:00,lower_west_manhattan,NW
684,2023-03-05 20:00:00,lower_west_manhattan,NW
582,2023-03-05 21:00:00,lower_west_manhattan,NW
448,2023-03-05 22:00:00,lower_west_manhattan,NW
282,2023-03-05 23:00:00,lower_west_manhattan,NW
191,2023-03-06 00:00:00,lower_west_manhattan,NW
67,2023-03-06 01:00:00,lower_west_manhattan,NW
46,2023-03-06 02:00:00,lower_west_manhattan,NW
33,2023-03-06 03:00:00,lower_west_manhattan,NW
45,2023-03-06 04:00:00,lower_west_manhattan,NW
280,2023-03-06 05:00:00,lower_west_manhattan,NW
646,2023-03-06 06:00:00,lower_west_manhattan,NW
1301,2023-03-06 07:00:00,lower_west_manhattan,NW
2108,2023-03-06 08:00:00,lower_west_manhattan,NW
1559,2023-03-06 09:00:00,lower_west_manhattan,NW
1111,2023-03-06 10:00:00,lower_west_manhattan,NW
1060,2023-03-06 11:00:00,lower_west_manhattan,NW
1182,2023-03-06 12:00:00,lower_west_manhattan,NW
1265,2023-03-06 13:00:00,lower_west_manhattan,NW
1430,2023-03-06 14:00:00,lower_west_manhattan,NW
1625,2023-03-06 15:00:00,lower_west_manhattan,NW
1983,2023-03-06 16:00:00,lower_west_manhattan,NW
2786,2023-03-06 17:00:00,lower_west_manhattan,NW
2433,2023-03-06 18:00:00,lower_west_manhattan,NW
1708,2023-03-06 19:00:00,lower_west_manhattan,NW
1219,2023-03-06 20:00:00,lower_west_manhattan,NW
865,2023-03-06 21:00:00,lower_west_manhattan,NW
667,2023-03-06 22:00:00,lower_west_manhattan,NW
309,2023-03-06 23:00:00,lower_west_manhattan,NW
154,2023-03-07 00:00:00,lower_west_manhattan,NW
49,2023-03-07 01:00:00,lower_west_manhattan,NW
30,2023-03-07 02:00:00,lower_west_manhattan,NW
10,2023-03-07 03:00:00,lower_west_manhattan,NW
43,2023-03-07 04:00:00,lower_west_manhattan,NW
233,2023-03-07 05:00:00,lower_west_manhattan,NW
608,2023-03-07 06:00:00,lower_west_manhattan,NW
1309,2023-03-07 07:00:00,lower_west_manhattan,NW
2226,2023-03-07 08:00:00,lower_west_manhattan,NW
1752,2023-03-07 09:00:00,lower_west_manhattan,NW
1149,2023-03-07 10:00:00,lower_west_manhattan,NW
1034,2023-03-07 11:00:00,lower_west_manhattan,NW
1198,2023-03-07 12:00:00,lower_west_manhattan,NW
1209,2023-03-07 13:00:00,lower_west_manhattan,NW
1324,2023-03-07 14:00:00,lower_west_manhattan,NW
1531,2023-03-07 15:00:00,lower_west_manhattan,NW
1898,2023-03-07 16:00:00,lower_west_manhattan,NW
2575,2023-03-07 17:00:00,lower_west_manhattan,NW
2216,2023-03-07 18:00:00,lower_west_manhattan,NW
1411,2023-03-07 19:00:00,lower_west_manhattan,NW
913,2023-03-07 20:00:00,lower_west_manhattan,NW
749,2023-03-07 21:00:00,lower_west_manhattan,NW
572,2023-03-07 22:00:00,lower_west_manhattan,NW
316,2023-03-07 23:00:00,lower_west_manhattan,NW
148,2023-03-08 00:00:00,lower_west_manhattan,NW
55,2023-03-08 01:00:00,lower_west_manhattan,NW
43,2023-03-08 02:00:00,lower_west_manhattan,NW
40,2023-03-08 03:00:00,lower_west_manhattan,NW
62,2023-03-08 04:00:00,lower_west_manhattan,NW
263,2023-03-08 05:00:00,lower_west_manhattan,NW
694,2023-03-08 06:00:00,lower_west_manhattan,NW
1377,2023-03-08 07:00:00,lower_west_manhattan,NW
2191,2023-03-08 08:00:00,lower_west_manhattan,NW
1714,2023-03-08 09:00:00,lower_west_manhattan,NW
1091,2023-03-08 10:00:00,lower_west_manhattan,NW
1101,2023-03-08 11:00:00,lower_west_manhattan,NW
1257,2023-03-08 12:00:00,lower_west_manhattan,NW
1366,2023-03-08 13:00:00,lower_west_manhattan,NW
1452,2023-03-08 14:00:00,lower_west_manhattan,NW
1617,2023-03-08 15:00:00,lower_west_manhattan,NW
1886,2023-03-08 16:00:00,lower_west_manhattan,NW
2733,2023-03-08 17:00:00,lower_west_manhattan,NW
2468,2023-03-08 18:00:00,lower_west_manhattan,NW
1652,2023-03-08 19:00:00,lower_west_manhattan,NW
1108,2023-03-08 20:00:00,lower_west_manhattan,NW
841,2023-03-08 21:00:00,lower_west_manhattan,NW
615,2023-03-08 22:00:00,lower_west_manhattan,NW
371,2023-03-08 23:00:00,lower_west_manhattan,NW
204,2023-03-09 00:00:00,lower_west_manhattan,NW
87,2023-03-09 01:00:00,lower_west_manhattan,NW
46,2023-03-09 02:00:00,lower_west_manhattan,NW
44,2023-03-09 03:00:00,lower_west_manhattan,NW
54,2023-03-09 04:00:00,lower_west_manhattan,NW
264,2023-03-09 05:00:00,lower_west_manhattan,NW
732,2023-03-09 06:00:00,lower_west_manhattan,NW
1407,2023-03-09 07:00:00,lower_west_manhattan,NW
2204,2023-03-09 08:00:00,lower_west_manhattan,NW
1789,2023-03-09 09:00:00,lower_west_manhattan,NW
1193,2023-03-09 10:00:00,lower_west_manhattan,NW
1263,2023-03-09 11:00:00,lower_west_manhattan,NW
1431,2023-03-09 12:00:00,lower_west_manhattan,NW
1489,2023-03-09 13:00:00,lower_west_manhattan,NW
1708,2023-03-09 14:00:00,lower_west_manhattan,NW
1906,2023-03-09 15:00:00,lower_west_manhattan,NW
2120,2023-03-09 16:00:00,lower_west_manhattan,NW
2852,2023-03-09 17:00:00,lower_west_manhattan,NW
2544,2023-03-09 18:00:00,lower_west_manhattan,NW
1824,2023-03-09 19:00:00,lower_west_manhattan,NW
1276,2023-03-09 20:00:00,lower_west_manhattan,NW
962,2023-03-09 21:00:00,lower_west_manhattan,NW
687,2023-03-09 22:00:00,lower_west_manhattan,NW
489,2023-03-09 23:00:00,lower_west_manhattan,NW
285,2023-03-10 00:00:00,lower_west_manhattan,NW
159,2023-03-10 01:00:00,lower_west_manhattan,NW
78,2023-03-10 02:00:00,lower_west_manhattan,NW
39,2023-03-10 03:00:00,lower_west_manhattan,NW
50,2023-03-10 04:00:00,lower_west_manhattan,NW
223,2023-03-10 05:00:00,lower_west_manhattan,NW
630,2023-03-10 06:00:00,lower_west_manhattan,NW
1116,2023-03-10 07:00:00,lower_west_manhattan,NW
1709,2023-03-10 08:00:00,lower_west_manhattan,NW
1345,2023-03-10 09:00:00,lower_west_manhattan,NW
1186,2023-03-10 10:00:00,lower_west_manhattan,NW
1248,2023-03-10 11:00:00,lower_west_manhattan,NW
1388,2023-03-10 12:00:00,lower_west_manhattan,NW
1458,2023-03-10 13:00:00,lower_west_manhattan,NW
1693,2023-03-10 14:00:00,lower_west_manhattan,NW
1731,2023-03-10 15:00:00,lower_west_manhattan,NW
1743,2023-03-10 16:00:00,lower_west_manhattan,NW
1950,2023-03-10 17:00:00,lower_west_manhattan,NW
1223,2023-03-10 18:00:00,lower_west_manhattan,NW
600,2023-03-10 19:00:00,lower_west_manhattan,NW
307,2023-03-10 20:00:00,lower_west_manhattan,NW
186,2023-03-10 21:00:00,lower_west_manhattan,NW
172,2023-03-10 22:00:00,lower_west_manhattan,NW
168,2023-03-10 23:00:00,lower_west_manhattan,NW
131,2023-03-11 00:00:00,lower_west_manhattan,NW
95,2023-03-11 01:00:00,lower_west_manhattan,NW
69,2023-03-11 02:00:00,lower_west_manhattan,NW
56,2023-03-11 03:00:00,lower_west_manhattan,NW
34,2023-03-11 04:00:00,lower_west_manhattan,NW
28,2023-03-11 05:00:00,lower_west_manhattan,NW
81,2023-03-11 06:00:00,lower_west_manhattan,NW
141,2023-03-11 07:00:00,lower_west_manhattan,NW
175,2023-03-11 08:00:00,lower_west_manhattan,NW
319,2023-03-11 09:00:00,lower_west_manhattan,NW
709,2023-03-11 10:00:00,lower_west_manhattan,NW
1117,2023-03-11 11:00:00,lower_west_manhattan,NW
1336,2023-03-11 12:00:00,lower_west_manhattan,NW
1517,2023-03-11 13:00:00,lower_west_manhattan,NW
1640,2023-03-11 14:00:00,lower_west_manhattan,NW
1636,2023-03-11 15:00:00,lower_west_manhattan,NW
1532,2023-03-11 16:00:00,lower_west_manhattan,NW
1510,2023-03-11 17:00:00,lower_west_manhattan,NW
1317,2023-03-11 18:00:00,lower_west_manhattan,NW
1055,2023-03-11 19:00:00,lower_west_manhattan,NW
809,2023-03-11 20:00:00,lower_west_manhattan,NW
620,2023-03-11 21:00:00,lower_west_manhattan,NW
591,2023-03-11 22:00:00,lower_west_manhattan,NW
488,2023-03-11 23:00:00,lower_west_manhattan,NW
383,2023-03-12 00:00:00,lower_west_manhattan,NW
292,2023-03-12 01:00:00,lower_west_manhattan,NW
262,2023-03-12 03:00:00,lower_west_manhattan,NW
171,2023-03-12 04:00:00,lower_west_manhattan,NW
62,2023-03-12 05:00:00,lower_west_manhattan,NW
98,2023-03-12 06:00:00,lower_west_manhattan,NW
170,2023-03-12 07:00:00,lower_west_manhattan,NW
330,2023-03-12 08:00:00,lower_west_manhattan,NW
614,2023-03-12 09:00:00,lower_west_manhattan,NW
976,2023-03-12 10:00:00,lower_west_manhattan,NW
1241,2023-03-12 11:00:00,lower_west_manhattan,NW
1516,2023-03-12 12:00:00,lower_west_manhattan,NW
1598,2023-03-12 13:00:00,lower_west_manhattan,NW
1650,2023-03-12 14:00:00,lower_west_manhattan,NW
1710,2023-03-12 15:00:00,lower_west_manhattan,NW
1596,2023-03-12 16:00:00,lower_west_manhattan,NW
1563,2023-03-12 17:00:00,lower_west_manhattan,NW
1390,2023-03-12 18:00:00,lower_west_manhattan,NW
1006,2023-03-12 19:00:00,lower_west_manhattan,NW
661,2023-03-12 20:00:00,lower_west_manhattan,NW
543,2023-03-12 21:00:00,lower_west_manhattan,NW
426,2023-03-12 22:00:00,lower_west_manhattan,NW
301,2023-03-12 23:00:00,lower_west_manhattan,NW
191,2023-03-13 00:00:00,lower_west_manhattan,NW
94,2023-03-13 01:00:00,lower_west_manhattan,NW
57,2023-03-13 02:00:00,lower_west_manhattan,NW
20,2023-03-13 03:00:00,lower_west_manhattan,NW
40,2023-03-13 04:00:00,lower_west_manhattan,NW
171,2023-03-13 05:00:00,lower_west_manhattan,NW
403,2023-03-13 06:00:00,lower_west_manhattan,NW
766,2023-03-13 07:00:00,lower_west_manhattan,NW
1140,2023-03-13 08:00:00,lower_west_manhattan,NW
748,2023-03-13 09:00:00,lower_west_manhattan,NW
434,2023-03-13 10:00:00,lower_west_manhattan,NW
441,2023-03-13 11:00:00,lower_west_manhattan,NW
634,2023-03-13 12:00:00,lower_west_manhattan,NW
781,2023-03-13 13:00:00,lower_west_manhattan,NW
599,2023-03-13 14:00:00,lower_west_manhattan,NW
555,2023-03-13 15:00:00,lower_west_manhattan,NW
636,2023-03-13 16:00:00,lower_west_manhattan,NW
902,2023-03-13 17:00:00,lower_west_manhattan,NW
968,2023-03-13 18:00:00,lower_west_manhattan,NW
634,2023-03-13 19:00:00,lower_west_manhattan,NW
410,2023-03-13 20:00:00,lower_west_manhattan,NW
227,2023-03-13 21:00:00,lower_west_manhattan,NW
149,2023-03-13 22:00:00,lower_west_manhattan,NW
82,2023-03-13 23:00:00,lower_west_manhattan,NW
41,2023-03-14 00:00:00,lower_west_manhattan,NW
24,2023-03-14 01:00:00,lower_west_manhattan,NW
19,2023-03-14 02:00:00,lower_west_manhattan,NW
15,2023-03-14 03:00:00,lower_west_manhattan,NW
55,2023-03-14 04:00:00,lower_west_manhattan,NW
188,2023-03-14 05:00:00,lower_west_manhattan,NW
425,2023-03-14 06:00:00,lower_west_manhattan,NW
789,2023-03-14 07:00:00,lower_west_manhattan,NW
1296,2023-03-14 08:00:00,lower_west_manhattan,NW
916,2023-03-14 09:00:00,lower_west_manhattan,NW
572,2023-03-14 10:00:00,lower_west_manhattan,NW
526,2023-03-14 11:00:00,lower_west_manhattan,NW
552,2023-03-14 12:00:00,lower_west_manhattan,NW
536,2023-03-14 13:00:00,lower_west_manhattan,NW
696,2023-03-14 14:00:00,lower_west_manhattan,NW
738,2023-03-14 15:00:00,lower_west_manhattan,NW
789,2023-03-14 16:00:00,lower_west_manhattan,NW
1481,2023-03-14 17:00:00,lower_west_manhattan,NW
1379,2023-03-14 18:00:00,lower_west_manhattan,NW
1001,2023-03-14 19:00:00,lower_west_manhattan,NW
769,2023-03-14 20:00:00,lower_west_manhattan,NW
619,2023-03-14 21:00:00,lower_west_manhattan,NW
470,2023-03-14 22:00:00,lower_west_manhattan,NW
288,2023-03-14 23:00:00,lower_west_manhattan,NW
157,2023-03-15 00:00:00,lower_west_manhattan,NW
74,2023-03-15 01:00:00,lower_west_manhattan,NW
37,2023-03-15 02:00:00,lower_west_manhattan,NW
32,2023-03-15 03:00:00,lower_west_manhattan,NW
49,2023-03-15 04:00:00,lower_west_manhattan,NW
219,2023-03-15 05:00:00,lower_west_manhattan,NW
612,2023-03-15 06:00:00,lower_west_manhattan,NW
1197,2023-03-15 07:00:00,lower_west_manhattan,NW
1941,2023-03-15 08:00:00,lower_west_manhattan,NW
1534,2023-03-15 09:00:00,lower_west_manhattan,NW
1000,2023-03-15 10:00:00,lower_west_manhattan,NW
878,2023-03-15 11:00:00,lower_west_manhattan,NW
988,2023-03-15 12:00:00,lower_west_manhattan,NW
1109,2023-03-15 13:00:00,lower_west_manhattan,NW
1239,2023-03-15 14:00:00,lower_west_manhattan,NW
1368,2023-03-15 15:00:00,lower_west_manhattan,NW
1714,2023-03-15 16:00:00,lower_west_manhattan,NW
2494,2023-03-15 17:00:00,lower_west_manhattan,NW
2568,2023-03-15 18:00:00,lower_west_manhattan,NW
1731,2023-03-15 19:00:00,lower_west_manhattan,NW
1116,2023-03-15 20:00:00,lower_west_manhattan,NW
762,2023-03-15 21:00:00,lower_west_manhattan,NW
614,2023-03-15 22:00:00,lower_west_manhattan,NW
365,2023-03-15 23:00:00,lower_west_manhattan,NW
191,2023-03-16 00:00:00,lower_west_manhattan,NW
107,2023-03-16 01:00:00,lower_west_manhattan,NW
54,2023-03-16 02:00:00,lower_west_manhattan,NW
20,2023-03-16 03:00:00,lower_west_manhattan,NW
61,2023-03-16 04:00:00,lower_west_manhattan,NW
261,2023-03-16 05:00:00,lower_west_manhattan,NW
656,2023-03-16 06:00:00,lower_west_manhattan,NW
1314,2023-03-16 07:00:00,lower_west_manhattan,NW
2139,2023-03-16 08:00:00,lower_west_manhattan,NW
1650,2023-03-16 09:00:00,lower_west_manhattan,NW
1058,2023-03-16 10:00:00,lower_west_manhattan,NW
1092,2023-03-16 11:00:00,lower_west_manhattan,NW
1314,2023-03-16 12:00:00,lower_west_manhattan,NW
1422,2023-03-16 13:00:00,lower_west_manhattan,NW
1592,2023-03-16 14:00:00,lower_west_manhattan,NW
1895,2023-03-16 15:00:00,lower_west_manhattan,NW
2301,2023-03-16 16:00:00,lower_west_manhattan,NW
3302,2023-03-16 17:00:00,lower_west_manhattan,NW
3485,2023-03-16 18:00:00,lower_west_manhattan,NW
2313,2023-03-16 19:00:00,lower_west_manhattan,NW
1370,2023-03-16 20:00:00,lower_west_manhattan,NW
1132,2023-03-16 21:00:00,lower_west_manhattan,NW
889,2023-03-16 22:00:00,lower_west_manhattan,NW
569,2023-03-16 23:00:00,lower_west_manhattan,NW
373,2023-03-17 00:00:00,lower_west_manhattan,NW
234,2023-03-17 01:00:00,lower_west_manhattan,NW
111,2023-03-17 02:00:00,lower_west_manhattan,NW
53,2023-03-17 03:00:00,lower_west_manhattan,NW
74,2023-03-17 04:00:00,lower_west_manhattan,NW
233,2023-03-17 05:00:00,lower_west_manhattan,NW
580,2023-03-17 06:00:00,lower_west_manhattan,NW
1128,2023-03-17 07:00:00,lower_west_manhattan,NW
1727,2023-03-17 08:00:00,lower_west_manhattan,NW
1547,2023-03-17 09:00:00,lower_west_manhattan,NW
1287,2023-03-17 10:00:00,lower_west_manhattan,NW
1370,2023-03-17 11:00:00,lower_west_manhattan,NW
1627,2023-03-17 12:00:00,lower_west_manhattan,NW
1855,2023-03-17 13:00:00,lower_west_manhattan,NW
1951,2023-03-17 14:00:00,lower_west_manhattan,NW
2140,2023-03-17 15:00:00,lower_west_manhattan,NW
2237,2023-03-17 16:00:00,lower_west_manhattan,NW
2959,2023-03-17 17:00:00,lower_west_manhattan,NW
2624,2023-03-17 18:00:00,lower_west_manhattan,NW
1940,2023-03-17 19:00:00,lower_west_manhattan,NW
1301,2023-03-17 20:00:00,lower_west_manhattan,NW
953,2023-03-17 21:00:00,lower_west_manhattan,NW
913,2023-03-17 22:00:00,lower_west_manhattan,NW
768,2023-03-17 23:00:00,lower_west_manhattan,NW
608,2023-03-18 00:00:00,lower_west_manhattan,NW
339,2023-03-18 01:00:00,lower_west_manhattan,NW
262,2023-03-18 02:00:00,lower_west_manhattan,NW
155,2023-03-18 03:00:00,lower_west_manhattan,NW
85,2023-03-18 04:00:00,lower_west_manhattan,NW
75,2023-03-18 05:00:00,lower_west_manhattan,NW
182,2023-03-18 06:00:00,lower_west_manhattan,NW
297,2023-03-18 07:00:00,lower_west_manhattan,NW
592,2023-03-18 08:00:00,lower_west_manhattan,NW
918,2023-03-18 09:00:00,lower_west_manhattan,NW
1395,2023-03-18 10:00:00,lower_west_manhattan,NW
1622,2023-03-18 11:00:00,lower_west_manhattan,NW
2013,2023-03-18 12:00:00,lower_west_manhattan,NW
2165,2023-03-18 13:00:00,lower_west_manhattan,NW
2239,2023-03-18 14:00:00,lower_west_manhattan,NW
2189,2023-03-18 15:00:00,lower_west_manhattan,NW
2193,2023-03-18 16:00:00,lower_west_manhattan,NW
2254,2023-03-18 17:00:00,lower_west_manhattan,NW
2001,2023-03-18 18:00:00,lower_west_manhattan,NW
1458,2023-03-18 19:00:00,lower_west_manhattan,NW
1028,2023-03-18 20:00:00,lower_west_manhattan,NW
753,2023-03-18 21:00:00,lower_west_manhattan,NW
676,2023-03-18 22:00:00,lower_west_manhattan,NW
621,2023-03-18 23:00:00,lower_west_manhattan,NW
428,2023-03-19 00:00:00,lower_west_manhattan,NW
281,2023-03-19 01:00:00,lower_west_manhattan,NW
176,2023-03-19 02:00:00,lower_west_manhattan,NW
105,2023-03-19 03:00:00,lower_west_manhattan,NW
66,2023-03-19 04:00:00,lower_west_manhattan,NW
44,2023-03-19 05:00:00,lower_west_manhattan,NW
129,2023-03-19 06:00:00,lower_west_manhattan,NW
211,2023-03-19 07:00:00,lower_west_manhattan,NW
395,2023-03-19 08:00:00,lower_west_manhattan,NW
730,2023-03-19 09:00:00,lower_west_manhattan,NW
1006,2023-03-19 10:00:00,lower_west_manhattan,NW
1211,2023-03-19 11:00:00,lower_west_manhattan,NW
1357,2023-03-19 12:00:00,lower_west_manhattan,NW
1428,2023-03-19 13:00:00,lower_west_manhattan,NW
1342,2023-03-19 14:00:00,lower_west_manhattan,NW
1254,2023-03-19 15:00:00,lower_west_manhattan,NW
1235,2023-03-19 16:00:00,lower_west_manhattan,NW
1286,2023-03-19 17:00:00,lower_west_manhattan,NW
1200,2023-03-19 18:00:00,lower_west_manhattan,NW
933,2023-03-19 19:00:00,lower_west_manhattan,NW
663,2023-03-19 20:00:00,lower_west_manhattan,NW
499,2023-03-19 21:00:00,lower_west_manhattan,NW
363,2023-03-19 22:00:00,lower_west_manhattan,NW
251,2023-03-19 23:00:00,lower_west_manhattan,NW
132,2023-03-20 00:00:00,lower_west_manhattan,NW
81,2023-03-20 01:00:00,lower_west_manhattan,NW
38,2023-03-20 02:00:00,lower_west_manhattan,NW
20,2023-03-20 03:00:00,lower_west_manhattan,NW
