dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dt_iso_parsed,hour
1704434400,2024-01-05 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.88,10000.0,-9.2,-8.74,-3.35,-1.55,1023,,,58,5.36,343,8.49,,,,,0,800,Clear,sky is clear,01n,2024-01-05 06:00:00,2024-01-05 06:00:00
1704438000,2024-01-05 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-3.09,10000.0,-8.83,-9.27,-3.91,-2.03,1024,,,61,5.81,321,8.05,,,,,0,800,Clear,sky is clear,01n,2024-01-05 07:00:00,2024-01-05 07:00:00
1704441600,2024-01-05 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.95,10000.0,-8.51,-9.55,-3.9,-2.03,1024,,,62,6.69,300,9.77,,,,,0,800,Clear,sky is clear,01n,2024-01-05 08:00:00,2024-01-05 08:00:00
1704445200,2024-01-05 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.95,10000.0,-8.33,-8.36,-3.36,-2.03,1024,,,63,4.63,290,7.2,,,,,0,800,Clear,sky is clear,01n,2024-01-05 09:00:00,2024-01-05 09:00:00
1704448800,2024-01-05 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.87,10000.0,-8.43,-8.26,-3.36,-2.03,1025,,,62,4.63,300,,,,,,0,800,Clear,sky is clear,01n,2024-01-05 10:00:00,2024-01-05 10:00:00
1704452400,2024-01-05 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.79,10000.0,-8.36,-7.8,-3.36,-2.03,1025,,,62,4.12,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-05 11:00:00,2024-01-05 11:00:00
1704456000,2024-01-05 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.7,10000.0,-8.09,-7.69,-3.36,-2.03,1026,,,63,4.12,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-05 12:00:00,2024-01-05 12:00:00
1704459600,2024-01-05 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-2.57,10000.0,-7.96,-7.89,-3.34,-1.69,1026,,,63,4.63,250,,,,,,0,800,Clear,sky is clear,01d,2024-01-05 13:00:00,2024-01-05 13:00:00
1704463200,2024-01-05 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-1.98,10000.0,-8.15,-6.4,-2.8,-1.03,1027,,,59,3.6,260,,,,,,0,800,Clear,sky is clear,01d,2024-01-05 14:00:00,2024-01-05 14:00:00
1704466800,2024-01-05 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.76,10000.0,-8.21,-5.82,-1.14,-0.02,1027,,,53,4.92,309,7.6,,,,,0,800,Clear,sky is clear,01d,2024-01-05 15:00:00,2024-01-05 15:00:00
1704470400,2024-01-05 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.05,10000.0,-8.12,-6.1,-0.59,1.1,1027,,,50,7.6,298,8.94,,,,,0,800,Clear,sky is clear,01d,2024-01-05 16:00:00,2024-01-05 16:00:00
1704474000,2024-01-05 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.09,10000.0,-7.73,-3.75,0.53,1.66,1025,,,48,5.36,291,6.71,,,,,0,800,Clear,sky is clear,01d,2024-01-05 17:00:00,2024-01-05 17:00:00
1704477600,2024-01-05 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.95,10000.0,-7.26,-2.43,1.08,3.19,1024,,,47,4.92,298,8.05,,,,,0,800,Clear,sky is clear,01d,2024-01-05 18:00:00,2024-01-05 18:00:00
1704481200,2024-01-05 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.84,10000.0,-6.78,-0.53,2.19,3.92,1024,,,46,3.6,260,,,,,,0,800,Clear,sky is clear,01d,2024-01-05 19:00:00,2024-01-05 19:00:00
1704484800,2024-01-05 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.9,10000.0,-6.48,-0.45,2.19,3.36,1024,,,47,3.58,279,5.36,,,,,0,800,Clear,sky is clear,01d,2024-01-05 20:00:00,2024-01-05 20:00:00
1704488400,2024-01-05 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.09,10000.0,-6.32,-0.23,2.75,3.97,1023,,,47,3.6,250,,,,,,0,500,Rain,light rain,10d,2024-01-05 21:00:00,2024-01-05 21:00:00
1704492000,2024-01-05 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.45,10000.0,-6.37,-0.66,2.19,2.97,1023,,,49,3.13,275,4.02,,,,,0,800,Clear,sky is clear,01n,2024-01-05 22:00:00,2024-01-05 22:00:00
1704495600,2024-01-05 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.23,10000.0,-6.08,-1.92,1.64,2.97,1024,,,51,4.63,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-05 23:00:00,2024-01-05 23:00:00
1704499200,2024-01-06 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.23,10000.0,-5.86,-1.62,1.64,2.97,1024,,,52,4.12,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 00:00:00,2024-01-06 00:00:00
1704502800,2024-01-06 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.82,10000.0,-5.55,-2.43,1.08,2.87,1024,,,55,4.63,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 01:00:00,2024-01-06 01:00:00
1704506400,2024-01-06 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.51,10000.0,-5.6,-2.51,1.08,2.31,1024,,,56,4.12,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 02:00:00,2024-01-06 02:00:00
1704510000,2024-01-06 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.19,10000.0,-5.46,-3.5,0.53,2.31,1024,,,58,5.14,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 03:00:00,2024-01-06 03:00:00
1704513600,2024-01-06 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.55,10000.0,-5.41,-2.92,-0.03,1.76,1024,,,61,3.09,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 04:00:00,2024-01-06 04:00:00
1704517200,2024-01-06 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.67,10000.0,-5.3,-1.75,-0.02,1.19,1023,,,61,2.06,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 05:00:00,2024-01-06 05:00:00
1704520800,2024-01-06 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.42,10000.0,-5.52,-2.6,-0.58,1.19,1023,,,61,2.57,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 06:00:00,2024-01-06 06:00:00
1704524400,2024-01-06 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.01,10000.0,-5.12,-3.08,-1.14,1.2,1024,,,65,2.57,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 07:00:00,2024-01-06 07:00:00
1704528000,2024-01-06 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.11,10000.0,-4.88,-3.22,-1.13,0.65,1023,,,67,2.57,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 08:00:00,2024-01-06 08:00:00
1704531600,2024-01-06 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.19,10000.0,-4.96,-2.75,-1.13,0.65,1023,,,67,2.06,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 09:00:00,2024-01-06 09:00:00
1704535200,2024-01-06 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.27,10000.0,-5.04,-2.84,-1.13,0.65,1023,,,67,2.06,240,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 10:00:00,2024-01-06 10:00:00
1704538800,2024-01-06 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.33,10000.0,-4.75,-3.49,-1.13,0.19,1023,,,69,2.57,260,,,,,,0,800,Clear,sky is clear,01n,2024-01-06 11:00:00,2024-01-06 11:00:00
1704542400,2024-01-06 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,-0.27,10000.0,-4.69,-0.27,-1.13,0.65,1023,,,69,0.45,83,1.34,,,,,0,800,Clear,sky is clear,01n,2024-01-06 12:00:00,2024-01-06 12:00:00
1704546000,2024-01-06 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,0.48,10000.0,-4.54,-2.52,-0.59,1.23,1023,,,66,2.57,70,,,,,,0,800,Clear,sky is clear,01d,2024-01-06 13:00:00,2024-01-06 13:00:00
1704549600,2024-01-06 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.23,10000.0,-4.09,-3.45,0.53,1.97,1023,,,65,5.14,50,,,,,,0,800,Clear,sky is clear,01d,2024-01-06 14:00:00,2024-01-06 14:00:00
1704553200,2024-01-06 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.61,10000.0,-4.32,-2.38,1.08,2.19,1022,,,62,4.12,40,14.4,,,,,0,800,Clear,sky is clear,01d,2024-01-06 15:00:00,2024-01-06 15:00:00
1704556800,2024-01-06 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.67,10000.0,-3.9,-2.9,1.09,2.34,1022,,,64,5.14,60,,,,,,0,800,Clear,sky is clear,01d,2024-01-06 16:00:00,2024-01-06 16:00:00
1704560400,2024-01-06 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.29,10000.0,-3.19,-1.85,1.65,2.97,1020,,,65,4.63,50,,,,,,75,803,Clouds,broken clouds,04d,2024-01-06 17:00:00,2024-01-06 17:00:00
1704564000,2024-01-06 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.74,10000.0,-2.45,-1.29,2.19,3.45,1019,,,67,4.63,40,7.72,,,,,75,803,Clouds,broken clouds,04d,2024-01-06 18:00:00,2024-01-06 18:00:00
1704567600,2024-01-06 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.99,10000.0,-2.24,-1.25,2.2,3.97,1017,,,67,5.14,40,,,,,,100,804,Clouds,overcast clouds,04d,2024-01-06 19:00:00,2024-01-06 19:00:00
1704571200,2024-01-06 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.82,10000.0,-1.69,-1.72,2.25,3.3,1017,,,71,5.66,40,,0.33,,,,100,500,Rain,light rain,10d,2024-01-06 20:00:00,2024-01-06 20:00:00
1704574800,2024-01-06 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.17,4828.0,-0.8,-4.05,0.54,2.2,1015,,,86,6.17,30,,0.32,,,,100,600,Snow,light snow,13d,2024-01-06 21:00:00,2024-01-06 21:00:00
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.11,4828.0,-0.3,-4.78,0.54,1.97,1014,,,90,7.72,30,,0.61,,,,100,600,Snow,light snow,13n,2024-01-06 22:00:00,2024-01-06 22:00:00
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.39,8047.0,0.08,-4.6,0.55,2.19,1013,,,91,8.23,30,,0.98,,,,100,600,Snow,light snow,13n,2024-01-06 23:00:00,2024-01-06 23:00:00
1704585600,2024-01-07 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.6,8047.0,0.44,-4.14,1.08,2.34,1011,,,92,7.72,40,11.32,2.26,,,,100,600,Snow,light snow,13n,2024-01-07 00:00:00,2024-01-07 00:00:00
1704589200,2024-01-07 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.79,10000.0,0.63,-4.26,1.09,2.76,1009,,,92,8.75,30,11.32,2.51,,,,100,501,Rain,moderate rain,10n,2024-01-07 01:00:00,2024-01-07 01:00:00
1704592800,2024-01-07 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.32,10000.0,1.16,-3.01,1.65,3.31,1007,,,92,7.2,30,10.29,2.09,,,,100,501,Rain,moderate rain,10n,2024-01-07 02:00:00,2024-01-07 02:00:00
1704596400,2024-01-07 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.21,10000.0,1.05,-3.71,1.65,2.97,1005,,,92,8.75,30,14.92,2.03,,,,100,501,Rain,moderate rain,10n,2024-01-07 03:00:00,2024-01-07 03:00:00
1704600000,2024-01-07 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.48,10000.0,1.47,-3.0,2.19,2.97,1005,,,93,7.72,30,11.32,1.17,,,,100,501,Rain,moderate rain,10n,2024-01-07 04:00:00,2024-01-07 04:00:00
1704603600,2024-01-07 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.39,10000.0,1.38,-2.72,1.65,3.45,1005,,,93,6.69,30,11.83,0.38,,,,100,500,Rain,light rain,10n,2024-01-07 05:00:00,2024-01-07 05:00:00
1704607200,2024-01-07 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.36,10000.0,1.49,-3.16,2.19,3.32,1005,,,94,7.72,30,11.83,0.58,,,,100,500,Rain,light rain,10n,2024-01-07 06:00:00,2024-01-07 06:00:00
1704610800,2024-01-07 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.44,9656.0,1.43,-3.24,1.65,3.45,1004,,,93,8.23,30,12.86,0.35,,,,100,701,Mist,mist,50n,2024-01-07 07:00:00,2024-01-07 07:00:00
1704614400,2024-01-07 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.67,9656.0,1.8,-2.56,2.19,3.87,1003,,,94,7.2,30,12.86,0.38,,,,100,500,Rain,light rain,10n,2024-01-07 08:00:00,2024-01-07 08:00:00
1704618000,2024-01-07 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.75,9656.0,1.88,-3.01,2.19,3.87,1002,,,94,8.75,30,12.86,0.25,1.02,,,100,500,Rain,light rain,10n,2024-01-07 09:00:00,2024-01-07 09:00:00
1704621600,2024-01-07 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.05,10000.0,2.03,-2.07,2.75,3.97,1003,,,93,7.2,40,11.32,0.38,,,,100,500,Rain,light rain,10n,2024-01-07 10:00:00,2024-01-07 10:00:00
1704625200,2024-01-07 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.11,10000.0,2.24,-1.79,2.75,3.97,1003,,,94,6.69,30,9.26,0.57,,,,100,500,Rain,light rain,10n,2024-01-07 11:00:00,2024-01-07 11:00:00
1704628800,2024-01-07 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.11,9656.0,2.09,-1.99,2.75,3.97,1002,,,93,7.2,30,9.77,0.34,,,,100,701,Mist,mist,50n,2024-01-07 12:00:00,2024-01-07 12:00:00
1704632400,2024-01-07 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.65,10000.0,1.78,-2.57,2.2,3.88,1002,,,94,7.15,55,8.49,0.76,,,,100,500,Rain,light rain,10d,2024-01-07 13:00:00,2024-01-07 13:00:00
1704636000,2024-01-07 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.49,10000.0,1.47,-2.94,1.66,3.87,1002,,,93,7.6,11,9.39,0.83,,,,100,500,Rain,light rain,10d,2024-01-07 14:00:00,2024-01-07 14:00:00
1704639600,2024-01-07 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.43,10000.0,1.27,-2.67,1.66,3.31,1003,,,92,6.71,12,9.39,0.89,1.02,,,100,500,Rain,light rain,10d,2024-01-07 15:00:00,2024-01-07 15:00:00
1704643200,2024-01-07 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.99,9656.0,0.83,-2.13,1.09,2.97,1003,,,92,4.47,297,7.15,0.91,,,,100,500,Rain,light rain,10d,2024-01-07 16:00:00,2024-01-07 16:00:00
1704646800,2024-01-07 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.48,2816.0,0.62,-2.48,1.08,1.76,1003,,,94,4.02,298,6.26,0.94,,,,100,600,Snow,light snow,13d,2024-01-07 17:00:00,2024-01-07 17:00:00
1704650400,2024-01-07 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.13,10000.0,0.82,-2.86,1.64,2.97,1002,,,91,6.26,334,8.94,0.25,,,,100,500,Rain,light rain,10d,2024-01-07 18:00:00,2024-01-07 18:00:00
1704654000,2024-01-07 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.65,10000.0,0.87,-1.56,2.19,3.31,1002,,,88,4.92,352,7.15,,,,,100,804,Clouds,overcast clouds,04d,2024-01-07 19:00:00,2024-01-07 19:00:00
1704657600,2024-01-07 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.34,10000.0,0.9,-0.19,2.75,3.97,1004,,,84,4.02,348,5.81,,,,,100,804,Clouds,overcast clouds,04d,2024-01-07 20:00:00,2024-01-07 20:00:00
1704661200,2024-01-07 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.76,10000.0,0.33,-1.17,2.19,3.88,1005,,,84,4.47,5,5.36,,,,,100,804,Clouds,overcast clouds,04d,2024-01-07 21:00:00,2024-01-07 21:00:00
1704664800,2024-01-07 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.5,10000.0,0.08,-1.75,1.66,3.45,1007,,,84,4.92,323,6.26,0.51,,,,100,500,Rain,light rain,10n,2024-01-07 22:00:00,2024-01-07 22:00:00
1704668400,2024-01-07 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,1.97,10000.0,0.04,-1.88,1.64,2.76,1008,,,87,4.02,319,5.81,0.51,,,,100,500,Rain,light rain,10n,2024-01-07 23:00:00,2024-01-07 23:00:00
1704672000,2024-01-08 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.29,10000.0,0.03,-1.2,1.64,2.97,1010,,,85,3.6,300,,0.25,,,,100,500,Rain,light rain,10n,2024-01-08 00:00:00,2024-01-08 00:00:00
1704675600,2024-01-08 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.4,10000.0,-0.92,-1.07,1.64,3.45,1011,,,78,3.6,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-08 01:00:00,2024-01-08 01:00:00
1704679200,2024-01-08 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.5,10000.0,-1.46,-1.97,2.19,3.45,1013,,,74,5.36,306,7.6,,,,,20,801,Clouds,few clouds,02n,2024-01-08 02:00:00,2024-01-08 02:00:00
1704682800,2024-01-08 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.24,10000.0,-1.85,-2.45,1.65,3.31,1014,,,73,5.66,290,,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 03:00:00,2024-01-08 03:00:00
1704686400,2024-01-08 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.64,10000.0,-1.84,-1.57,2.19,3.45,1015,,,71,4.92,312,7.15,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 04:00:00,2024-01-08 04:00:00
1704690000,2024-01-08 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.36,10000.0,-1.91,-1.1,1.65,3.45,1016,,,72,3.58,294,5.81,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 05:00:00,2024-01-08 05:00:00
1704693600,2024-01-08 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.23,10000.0,-2.02,-2.08,1.65,3.31,1017,,,72,4.92,340,8.49,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 06:00:00,2024-01-08 06:00:00
1704697200,2024-01-08 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.71,10000.0,-1.61,-1.24,2.19,3.45,1018,,,72,4.47,326,6.26,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 07:00:00,2024-01-08 07:00:00
1704700800,2024-01-08 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.84,10000.0,-2.01,-0.81,2.75,3.87,1020,,,69,4.02,308,6.71,,,,,100,804,Clouds,overcast clouds,04n,2024-01-08 08:00:00,2024-01-08 08:00:00
1704704400,2024-01-08 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.78,10000.0,-2.41,-1.15,2.21,3.87,1020,,,67,4.47,325,8.05,,,,,20,801,Clouds,few clouds,02n,2024-01-08 09:00:00,2024-01-08 09:00:00
1704708000,2024-01-08 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.44,10000.0,-3.06,-2.84,1.65,3.31,1021,,,65,7.15,345,10.28,,,,,40,802,Clouds,scattered clouds,03n,2024-01-08 10:00:00,2024-01-08 10:00:00
1704711600,2024-01-08 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.53,10000.0,-3.36,-3.21,1.7,3.31,1023,,,63,8.49,40,10.28,,,,,0,800,Clear,sky is clear,01n,2024-01-08 11:00:00,2024-01-08 11:00:00
1704715200,2024-01-08 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.25,10000.0,-2.86,-2.29,1.65,3.31,1024,,,67,5.36,311,8.94,,,,,40,802,Clouds,scattered clouds,03n,2024-01-08 12:00:00,2024-01-08 12:00:00
1704718800,2024-01-08 13:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.77,10000.0,-2.6,-1.41,2.21,3.19,1025,,,66,4.92,310,8.49,,,,,100,804,Clouds,overcast clouds,04d,2024-01-08 13:00:00,2024-01-08 13:00:00
1704722400,2024-01-08 14:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.38,10000.0,-2.64,-2.63,2.75,3.97,1027,,,63,10.28,335,10.28,,,,,0,800,Clear,sky is clear,01d,2024-01-08 14:00:00,2024-01-08 14:00:00
1704726000,2024-01-08 15:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.44,10000.0,-2.53,0.47,3.86,4.98,1028,,,59,5.36,348,8.94,,,,,0,800,Clear,sky is clear,01d,2024-01-08 15:00:00,2024-01-08 15:00:00
1704729600,2024-01-08 16:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.44,10000.0,-2.76,2.94,4.97,6.09,1028,,,54,3.13,26,6.71,,,,,0,800,Clear,sky is clear,01d,2024-01-08 16:00:00,2024-01-08 16:00:00
1704733200,2024-01-08 17:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.27,10000.0,-3.23,3.35,4.97,7.19,1028,,,49,4.12,340,10.29,,,,,0,800,Clear,sky is clear,01d,2024-01-08 17:00:00,2024-01-08 17:00:00
1704736800,2024-01-08 18:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.1,10000.0,-3.3,3.31,5.54,7.97,1029,,,46,6.71,326,6.71,,,,,0,800,Clear,sky is clear,01d,2024-01-08 18:00:00,2024-01-08 18:00:00
1704740400,2024-01-08 19:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.82,10000.0,-2.78,4.03,6.08,7.21,1028,,,49,4.12,290,10.29,,,,,0,800,Clear,sky is clear,01d,2024-01-08 19:00:00,2024-01-08 19:00:00
1704744000,2024-01-08 20:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,7.13,10000.0,-2.53,4.98,6.64,7.76,1029,,,49,3.13,16,5.36,,,,,0,800,Clear,sky is clear,01d,2024-01-08 20:00:00,2024-01-08 20:00:00
1704747600,2024-01-08 21:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,6.55,10000.0,-2.52,3.75,6.08,7.25,1029,,,51,4.02,30,5.36,,,,,0,800,Clear,sky is clear,01d,2024-01-08 21:00:00,2024-01-08 21:00:00
1704751200,2024-01-08 22:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.36,10000.0,-2.82,2.85,4.97,6.65,1030,,,54,3.13,355,4.47,,,,,0,800,Clear,sky is clear,01n,2024-01-08 22:00:00,2024-01-08 22:00:00
1704754800,2024-01-08 23:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,5.27,10000.0,-2.68,3.45,4.97,6.09,1031,,,55,2.24,22,4.02,,,,,0,800,Clear,sky is clear,01n,2024-01-08 23:00:00,2024-01-08 23:00:00
1704758400,2024-01-09 00:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.97,10000.0,-2.3,2.72,3.88,5.65,1031,,,58,2.68,340,4.47,,,,,0,800,Clear,sky is clear,01n,2024-01-09 00:00:00,2024-01-09 00:00:00
1704762000,2024-01-09 01:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.67,10000.0,-2.55,2.45,3.88,5.19,1032,,,58,2.57,240,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 01:00:00,2024-01-09 01:00:00
1704765600,2024-01-09 02:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.95,10000.0,-2.16,2.08,3.3,5.09,1031,,,63,2.06,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 02:00:00,2024-01-09 02:00:00
1704769200,2024-01-09 03:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.21,10000.0,-1.87,1.85,2.19,4.19,1030,,,68,1.54,220,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 03:00:00,2024-01-09 03:00:00
1704772800,2024-01-09 04:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.85,10000.0,-2.18,2.85,1.64,4.53,1030,,,68,0.0,0,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 04:00:00,2024-01-09 04:00:00
1704776400,2024-01-09 05:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.85,10000.0,-1.66,1.44,2.21,3.87,1030,,,71,1.54,250,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 05:00:00,2024-01-09 05:00:00
1704780000,2024-01-09 06:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.83,10000.0,-1.68,1.42,2.25,3.98,1031,,,71,1.54,270,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 06:00:00,2024-01-09 06:00:00
1704783600,2024-01-09 07:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.31,10000.0,-1.46,-0.03,1.08,3.31,1030,,,75,2.24,5,3.58,,,,,0,800,Clear,sky is clear,01n,2024-01-09 07:00:00,2024-01-09 07:00:00
1704787200,2024-01-09 08:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.44,10000.0,-1.35,0.64,1.7,3.19,1030,,,75,1.79,5,2.24,,,,,0,800,Clear,sky is clear,01n,2024-01-09 08:00:00,2024-01-09 08:00:00
1704790800,2024-01-09 09:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,2.59,10000.0,-1.39,1.14,1.64,3.42,1029,,,74,1.54,200,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 09:00:00,2024-01-09 09:00:00
1704794400,2024-01-09 10:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.18,10000.0,-1.38,1.18,2.19,4.19,1029,,,71,2.06,0,,,,,,0,800,Clear,sky is clear,01n,2024-01-09 10:00:00,2024-01-09 10:00:00
1704798000,2024-01-09 11:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,3.7,10000.0,-0.94,1.3,2.76,4.41,1029,,,71,2.57,50,,,,,,75,803,Clouds,broken clouds,04n,2024-01-09 11:00:00,2024-01-09 11:00:00
1704801600,2024-01-09 12:00:00 +0000 UTC,-18000,New York,40.712775,-74.005973,4.07,10000.0,-0.45,1.32,3.31,5.55,1028,,,72,3.09,50,,,,,,75,803,Clouds,broken clouds,04n,2024-01-09 12:00:00,2024-01-09 12:00:00
